playerID,year,firstName,lastName,pos,tmID,GP,G,A,Pts,SOG
kozlovy01,1998,Vyacheslav,Kozlov,L,DET,79.0,29.0,29.0,58.0,209.0
kravcig01,1998,Igor,Kravchuk,D,OTT,79.0,4.0,21.0,25.0,171.0
krivose01,1998,Sergei,Krivokrasov,R,NAS,70.0,25.0,23.0,48.0,208.0
kronro01,1998,Robert,Kron,C,CAR,75.0,9.0,16.0,25.0,134.0
kruppuw01,1998,Uwe,Krupp,D,DET,22.0,3.0,2.0,5.0,32.0
krusepa01,1998,Paul,Kruse,L,BUF,43.0,3.0,0.0,3.0,33.0
kubafi01,1998,Filip,Kuba,D,FLO,5.0,0.0,1.0,1.0,5.0
kubinpa01,1998,Pavel,Kubina,D,TBL,68.0,9.0,12.0,21.0,119.0
kvashol01,1998,Oleg,Kvasha,L,FLO,68.0,12.0,13.0,25.0,138.0
laaksan01,1998,Antti,Laaksonen,L,BOS,11.0,1.0,2.0,3.0,8.0
lachasc01,1998,Scott,Lachance,D,NYI,59.0,1.0,8.0,9.0,37.0
lachasc01,1998,Scott,Lachance,D,MTL,17.0,1.0,1.0,2.0,22.0
lacouda01,1998,Dan,LaCouture,L,EDM,3.0,0.0,0.0,0.0,0.0
lacroda01,1998,Daniel,Lacroix,L,EDM,4.0,0.0,0.0,0.0,5.0
lacroer01,1998,Eric,Lacroix,L,COL,7.0,0.0,0.0,0.0,4.0
lacroer01,1998,Eric,Lacroix,L,LAK,27.0,0.0,1.0,1.0,17.0
lacroer01,1998,Eric,Lacroix,L,NYR,30.0,2.0,1.0,3.0,17.0
lafayna01,1998,Nathan,LaFayette,C,LAK,33.0,2.0,2.0,4.0,42.0
laflach01,1998,Christian,Laflamme,D,CHI,62.0,2.0,11.0,13.0,53.0
laflach01,1998,Christian,Laflamme,D,EDM,11.0,0.0,1.0,1.0,15.0
lakovsa01,1998,Sasha,Lakovic,L,NJD,16.0,0.0,3.0,3.0,10.0
lambede01,1998,Denny,Lambert,L,NAS,76.0,5.0,11.0,16.0,66.0
landrer01,1998,Eric,Landry,C,CAL,3.0,0.0,1.0,1.0,1.0
langdda01,1998,Darren,Langdon,L,NYR,44.0,0.0,0.0,0.0,8.0
langeja01,1998,Jamie,Langenbrunner,R,DAL,75.0,12.0,33.0,45.0,145.0
langkda01,1998,Daymond,Langkow,C,TBL,22.0,4.0,6.0,10.0,40.0
langkda01,1998,Daymond,Langkow,C,PHI,56.0,10.0,13.0,23.0,109.0
langksc01,1998,Scott,Langkow,G,PHO,1.0,0.0,0.0,0.0,0.0
langro01,1998,Robert,Lang,C,PIT,72.0,21.0,23.0,44.0,137.0
laperia01,1998,Ian,Laperriere,C,LAK,72.0,3.0,10.0,13.0,62.0
laplada01,1998,Darryl,Laplante,C,DET,3.0,0.0,0.0,0.0,0.0
lapoicl01,1998,Claude,Lapointe,C,NYI,82.0,14.0,23.0,37.0,134.0
lapoima01,1998,Martin,Lapointe,R,DET,77.0,16.0,13.0,29.0,153.0
laraqge01,1998,Georges,Laraque,R,EDM,39.0,3.0,2.0,5.0,17.0
larioig01,1998,Igor,Larionov,C,DET,75.0,14.0,49.0,63.0,83.0
larocma01,1998,Mario,Larocque,D,TBL,5.0,0.0,0.0,0.0,3.0
laukkja01,1998,Janne,Laukkanen,D,OTT,50.0,1.0,11.0,12.0,46.0
lauspa01,1998,Paul,Laus,D,FLO,75.0,1.0,9.0,10.0,54.0
lawrema01,1998,Mark,Lawrence,R,NYI,60.0,14.0,16.0,30.0,88.0
leachst01,1998,Stephen,Leach,R,OTT,9.0,0.0,2.0,2.0,4.0
leachst01,1998,Stephen,Leach,R,PHO,22.0,1.0,1.0,2.0,23.0
lebeapa01,1998,Patrick,Lebeau,L,PIT,8.0,1.0,0.0,1.0,4.0
lecavvi01,1998,Vincent,Lecavalier,C,TBL,82.0,13.0,15.0,28.0,125.0
leclajo01,1998,John,LeClair,L,PHI,76.0,43.0,47.0,90.0,246.0
leclemi01,1998,Mike,Leclerc,L,ANA,7.0,0.0,0.0,0.0,1.0
ledyagr01,1998,Grant,Ledyard,D,BOS,47.0,4.0,8.0,12.0,47.0
leetcbr01,1998,Brian,Leetch,D,NYR,82.0,13.0,42.0,55.0,184.0
lefebpa01,1998,Patrice,Lefebvre,R,WAS,3.0,0.0,0.0,0.0,2.0
lefebsy01,1998,Sylvain,Lefebvre,D,COL,76.0,2.0,18.0,20.0,64.0
legacma01,1998,Manny,Legace,G,LAK,17.0,0.0,1.0,1.0,0.0
legwada01,1998,David,Legwand,C,NAS,1.0,0.0,0.0,0.0,2.0
lehtije01,1998,Jere,Lehtinen,R,DAL,74.0,20.0,32.0,52.0,173.0
lemiecl01,1998,Claude,Lemieux,R,COL,82.0,27.0,24.0,51.0,292.0
lerouje01,1998,Jean-Yves,Leroux,L,CHI,40.0,3.0,5.0,8.0,47.0
leschcu01,1998,Curtis,Leschyshyn,D,CAR,65.0,2.0,7.0,9.0,35.0
letowtr01,1998,Trevor,Letowski,R,PHO,14.0,2.0,2.0,4.0,8.0
lidstdo01,1998,Doug,Lidster,D,DAL,17.0,0.0,0.0,0.0,7.0
lidstni01,1998,Nicklas,Lidstrom,D,DET,81.0,14.0,43.0,57.0,205.0
lindetr01,1998,Trevor,Linden,C,NYI,82.0,18.0,29.0,47.0,167.0
lindgma01,1998,Mats,Lindgren,C,EDM,48.0,5.0,12.0,17.0,53.0
lindgma01,1998,Mats,Lindgren,C,NYI,12.0,5.0,3.0,8.0,30.0
lindqfr01,1998,Fredrik,Lindquist,R,EDM,8.0,0.0,0.0,0.0,6.0
lindrer01,1998,Eric,Lindros,C,PHI,71.0,40.0,53.0,93.0,242.0
lindsbi01,1998,Bill,Lindsay,L,FLO,75.0,12.0,15.0,27.0,135.0
lowryda01,1998,Dave,Lowry,L,SJS,61.0,6.0,9.0,15.0,58.0
ludwicr01,1998,Craig,Ludwig,D,DAL,80.0,2.0,6.0,8.0,39.0
luhniwa01,1998,Warren,Luhning,R,NYI,11.0,0.0,0.0,0.0,11.0
lukowbr01,1998,Brad,Lukowich,D,DAL,14.0,1.0,2.0,3.0,8.0
lummejy01,1998,Jyrki,Lumme,D,PHO,60.0,7.0,21.0,28.0,121.0
macdocr01,1998,Craig,MacDonald,C,CAR,11.0,0.0,0.0,0.0,5.0
macinal01,1998,Al,MacInnis,D,STL,82.0,20.0,42.0,62.0,314.0
maclejo01,1998,John,MacLean,R,NYR,82.0,28.0,27.0,55.0,231.0
macouja01,1998,Jamie,Macoun,D,DET,69.0,1.0,10.0,11.0,62.0
maddejo01,1998,John,Madden,C,NJD,4.0,0.0,1.0,1.0,4.0
mairad01,1998,Adam,Mair,C,TOR,,,,,
malakvl01,1998,Vladimir,Malakhov,D,MTL,62.0,13.0,21.0,34.0,143.0
malgust01,1998,Stewart,Malgunas,D,WAS,10.0,0.0,0.0,0.0,2.0
malhoma01,1998,Manny,Malhotra,C,NYR,73.0,8.0,8.0,16.0,61.0
malikma01,1998,Marek,Malik,D,CAR,52.0,2.0,9.0,11.0,36.0
malkode01,1998,Dean,Malkoc,D,NYI,2.0,0.0,1.0,1.0,1.0
maltbki01,1998,Kirk,Maltby,L,DET,53.0,8.0,6.0,14.0,76.0
mandeke01,1998,Kent,Manderville,C,CAR,81.0,5.0,11.0,16.0,71.0
manelmi01,1998,Mike,Maneluk,R,PHI,13.0,2.0,6.0,8.0,23.0
manelmi01,1998,Mike,Maneluk,R,CHI,28.0,4.0,3.0,7.0,29.0
manelmi01,1998,Mike,Maneluk,R,NYR,4.0,0.0,0.0,0.0,3.0
mannca01,1998,Cameron,Mann,R,BOS,33.0,5.0,2.0,7.0,42.0
mansoda01,1998,Dave,Manson,D,MTL,11.0,0.0,2.0,2.0,11.0
mansoda01,1998,Dave,Manson,D,CHI,64.0,6.0,15.0,21.0,134.0
maracno01,1998,Norm,Maracle,G,DET,16.0,0.0,0.0,0.0,0.0
marapa01,1998,Paul,Mara,D,TBL,1.0,1.0,1.0,2.0,1.0
marchbr02,1998,Bryan,Marchment,D,SJS,59.0,2.0,6.0,8.0,49.0
marchto01,1998,Todd,Marchant,C,EDM,82.0,14.0,22.0,36.0,183.0
marhajo01,1998,Josef,Marha,C,ANA,10.0,0.0,1.0,1.0,13.0
marhajo01,1998,Josef,Marha,C,CHI,22.0,2.0,5.0,7.0,32.0
markoda01,1998,Danny,Markov,D,TOR,57.0,4.0,8.0,12.0,34.0
marlepa01,1998,Patrick,Marleau,C,SJS,81.0,21.0,24.0,45.0,134.0
marshgr01,1998,Grant,Marshall,R,DAL,82.0,13.0,18.0,31.0,112.0
marshja01,1998,Jason,Marshall,D,ANA,72.0,1.0,7.0,8.0,63.0
martist02,1998,Steve,Martins,C,OTT,36.0,4.0,3.0,7.0,27.0
masonch02,1998,Chris,Mason,G,NAS,3.0,0.0,0.0,0.0,0.0
mathima01,1998,Marquis,Mathieu,C,BOS,9.0,0.0,0.0,0.0,4.0
mattech01,1998,Christian,Matte,R,COL,7.0,1.0,1.0,2.0,9.0
mattest01,1998,Stephane,Matteau,L,SJS,68.0,8.0,15.0,23.0,72.0
matviri01,1998,Richard,Matvichuk,D,DAL,64.0,3.0,9.0,12.0,54.0
maybr01,1998,Brad,May,L,VAN,66.0,6.0,11.0,17.0,91.0
mayerja01,1998,Jamal,Mayers,R,STL,34.0,4.0,5.0,9.0,48.0
mcallch01,1998,Chris,McAllister,D,VAN,28.0,1.0,1.0,2.0,6.0
mcallch01,1998,Chris,McAllister,D,TOR,20.0,0.0,2.0,2.0,12.0
mcalpch01,1998,Chris,McAlpine,D,STL,51.0,1.0,1.0,2.0,56.0
mcammde01,1998,Dean,McAmmond,L,EDM,65.0,9.0,16.0,25.0,122.0
mcammde01,1998,Dean,McAmmond,L,CHI,12.0,1.0,4.0,5.0,16.0
mcbaimi01,1998,Mike,McBain,D,TBL,37.0,0.0,6.0,6.0,22.0
mccabbr01,1998,Bryan,McCabe,D,VAN,69.0,7.0,14.0,21.0,98.0
mccarda02,1998,Darren,McCarty,R,DET,69.0,14.0,26.0,40.0,140.0
mccarsa01,1998,Sandy,McCarthy,R,TBL,67.0,5.0,7.0,12.0,89.0
mccarsa01,1998,Sandy,McCarthy,R,PHI,13.0,0.0,1.0,1.0,18.0
mccaual01,1998,Alyn,McCauley,C,TOR,39.0,9.0,15.0,24.0,76.0
mccletr01,1998,Trent,McCleary,R,MTL,46.0,0.0,0.0,0.0,18.0
mceacsh01,1998,Shawn,McEachern,L,OTT,77.0,31.0,25.0,56.0,223.0
mcgilda01,1998,Dan,McGillis,D,PHI,78.0,8.0,37.0,45.0,164.0
mcinnma01,1998,Marty,McInnis,L,CAL,6.0,1.0,1.0,2.0,7.0
mcinnma01,1998,Marty,McInnis,L,ANA,75.0,18.0,34.0,52.0,139.0
mckayra02,1998,Randy,McKay,R,NJD,70.0,17.0,20.0,37.0,136.0
mckeeja01,1998,Jay,McKee,D,BUF,72.0,0.0,6.0,6.0,57.0
mckenji02,1998,Jim,McKenzie,L,ANA,73.0,5.0,4.0,9.0,59.0
mckenst01,1998,Steve,McKenna,L,LAK,20.0,1.0,0.0,1.0,12.0
mclarky01,1998,Kyle,McLaren,D,BOS,52.0,6.0,18.0,24.0,97.0
mcleaki01,1998,Kirk,McLean,G,FLO,30.0,0.0,0.0,0.0,0.0
mclenja01,1998,Jamie,McLennan,G,STL,33.0,0.0,0.0,0.0,0.0
mcsorma01,1998,Marty,McSorley,D,EDM,46.0,2.0,3.0,5.0,29.0
mellasc01,1998,Scott,Mellanby,R,FLO,67.0,18.0,27.0,45.0,136.0
mertzja01,1998,Jan,Mertzig,D,NYR,23.0,0.0,2.0,2.0,10.0
messier01,1998,Eric,Messier,D,COL,31.0,4.0,2.0,6.0,30.0
messima01,1998,Mark,Messier,C,VAN,59.0,13.0,35.0,48.0,97.0
millacr01,1998,Craig,Millar,D,EDM,24.0,0.0,2.0,2.0,18.0
milleaa01,1998,Aaron,Miller,D,COL,76.0,5.0,13.0,18.0,87.0
milleke01,1998,Kelly,Miller,L,WAS,62.0,2.0,5.0,7.0,49.0
milleke02,1998,Kevin,Miller,R,NYI,33.0,1.0,5.0,6.0,37.0
milleki01,1998,Kip,Miller,C,PIT,77.0,19.0,23.0,42.0,125.0
millscr01,1998,Craig,Mills,R,CHI,7.0,0.0,0.0,0.0,1.0
mironbo01,1998,Boris,Mironov,D,EDM,63.0,11.0,29.0,40.0,138.0
mironbo01,1998,Boris,Mironov,D,CHI,12.0,0.0,9.0,9.0,35.0
mirondm01,1998,Dmitri,Mironov,D,WAS,46.0,2.0,14.0,16.0,86.0
modanmi01,1998,Mike,Modano,C,DAL,77.0,34.0,47.0,81.0,224.0
modinfr01,1998,Fredrik,Modin,L,TOR,67.0,16.0,15.0,31.0,108.0
modryja01,1998,Jaroslav,Modry,D,LAK,5.0,0.0,1.0,1.0,11.0
mogersa01,1998,Sandy,Moger,R,LAK,42.0,3.0,2.0,5.0,28.0
mogilal01,1998,Alexander,Mogilny,R,VAN,59.0,14.0,31.0,45.0,110.0
morania01,1998,Ian,Moran,D,PIT,62.0,4.0,5.0,9.0,65.0
moreaet01,1998,Ethan,Moreau,L,CHI,66.0,9.0,6.0,15.0,80.0
moreaet01,1998,Ethan,Moreau,L,EDM,14.0,1.0,5.0,6.0,16.0
moreja01,1998,Jay,More,D,NAS,18.0,0.0,2.0,2.0,24.0
morisda01,1998,Dave,Morissette,L,MTL,10.0,0.0,0.0,0.0,2.0
morozal01,1998,Aleksey,Morozov,R,PIT,67.0,9.0,10.0,19.0,75.0
morribr01,1998,Brendan,Morrison,C,NJD,76.0,13.0,33.0,46.0,111.0
morride01,1998,Derek,Morris,D,CAL,71.0,7.0,27.0,34.0,150.0
mossty01,1998,Tyler,Moss,G,CAL,11.0,0.0,1.0,1.0,0.0
mowerma01,1998,Mark,Mowers,R,NAS,30.0,0.0,6.0,6.0,24.0
muckabi01,1998,Bill,Muckalt,R,VAN,73.0,16.0,20.0,36.0,119.0
muirbr01,1998,Bryan,Muir,D,NJD,1.0,0.0,0.0,0.0,4.0
muirbr01,1998,Bryan,Muir,D,CHI,53.0,1.0,4.0,5.0,78.0
mulleki01,1998,Kirk,Muller,C,FLO,82.0,4.0,11.0,15.0,107.0
murphgo01,1998,Gord,Murphy,D,FLO,51.0,0.0,7.0,7.0,56.0
murphjo01,1998,Joe,Murphy,R,SJS,76.0,25.0,23.0,48.0,176.0
murphla01,1998,Larry,Murphy,D,DET,80.0,10.0,42.0,52.0,168.0
murrach01,1998,Chris,Murray,R,OTT,38.0,1.0,6.0,7.0,33.0
murrach01,1998,Chris,Murray,R,CHI,4.0,0.0,0.0,0.0,4.0
murragl01,1998,Glen,Murray,R,LAK,61.0,16.0,15.0,31.0,173.0
murrare01,1998,Rem,Murray,L,EDM,78.0,21.0,18.0,39.0,116.0
murraro01,1998,Rob,Murray,C,PHO,13.0,1.0,2.0,3.0,11.0
murzyda01,1998,Dana,Murzyn,D,VAN,12.0,0.0,2.0,2.0,7.0
musilfr01,1998,Frantisek,Musil,D,EDM,39.0,0.0,3.0,3.0,9.0
myhrebr01,1998,Brantt,Myhres,L,SJS,30.0,1.0,0.0,1.0,7.0
nabokdm01,1998,Dmitri,Nabokov,C,NYI,4.0,0.0,2.0,2.0,4.0
nashty01,1998,Tyson,Nash,L,STL,2.0,0.0,0.0,0.0,1.0
nasluma02,1998,Markus,Naslund,L,VAN,80.0,36.0,30.0,66.0,205.0
nasreal01,1998,Alain,Nasreddine,D,CHI,7.0,0.0,0.0,0.0,2.0
nasreal01,1998,Alain,Nasreddine,D,MTL,8.0,0.0,0.0,0.0,1.0
nazaran01,1998,Andrei,Nazarov,L,TBL,26.0,2.0,0.0,2.0,18.0
nazaran01,1998,Andrei,Nazarov,L,CAL,36.0,5.0,9.0,14.0,53.0
ndurru01,1998,Rumun,Ndur,D,BUF,8.0,0.0,0.0,0.0,1.0
ndurru01,1998,Rumun,Ndur,D,NYR,31.0,1.0,3.0,4.0,21.0
neckast01,1998,Stan,Neckar,D,OTT,3.0,0.0,2.0,2.0,2.0
neckast01,1998,Stan,Neckar,D,NYR,18.0,0.0,0.0,0.0,8.0
neckast01,1998,Stan,Neckar,D,PHO,11.0,0.0,1.0,1.0,6.0
nedvepe01,1998,Petr,Nedved,C,NYR,56.0,20.0,27.0,47.0,153.0
nelsoje01,1998,Jeff,Nelson,C,NAS,9.0,2.0,1.0,3.0,8.0
nemchse01,1998,Sergei,Nemchinov,C,NYI,67.0,8.0,8.0,16.0,61.0
nemchse01,1998,Sergei,Nemchinov,C,NJD,10.0,4.0,0.0,4.0,13.0
nemecja01,1998,Jan,Nemecek,D,LAK,6.0,1.0,0.0,1.0,8.0
nemirda01,1998,David,Nemirovsky,R,FLO,2.0,0.0,1.0,1.0,2.0
nichobe01,1998,Bernie,Nicholls,C,SJS,10.0,0.0,2.0,2.0,11.0
nickuer01,1998,Eric,Nickulas,R,BOS,2.0,0.0,0.0,0.0,0.0
niedero01,1998,Rob,Niedermayer,C,FLO,82.0,18.0,33.0,51.0,142.0
niedesc01,1998,Scott,Niedermayer,D,NJD,72.0,11.0,35.0,46.0,161.0
nielsje01,1998,Jeff,Nielsen,R,ANA,80.0,5.0,4.0,9.0,94.0
nieuwjo01,1998,Joe,Nieuwendyk,C,DAL,67.0,28.0,27.0,55.0,157.0
niinija01,1998,Janne,Niinimaa,D,EDM,81.0,4.0,24.0,28.0,142.0
nikolan01,1998,Andrei,Nikolishin,C,WAS,73.0,8.0,27.0,35.0,121.0
nilsoma01,1998,Marcus,Nilson,L,FLO,8.0,1.0,1.0,2.0,7.0
nolanow01,1998,Owen,Nolan,R,SJS,78.0,19.0,26.0,45.0,207.0
noonabr01,1998,Brian,Noonan,R,PHO,7.0,0.0,0.0,0.0,1.0
nordspe01,1998,Peter,Nordstrom,C,BOS,2.0,0.0,0.0,0.0,0.0
norstma01,1998,Mattias,Norstrom,D,LAK,78.0,2.0,5.0,7.0,61.0
nortoje01,1998,Jeff,Norton,D,FLO,3.0,0.0,0.0,0.0,2.0
nortoje01,1998,Jeff,Norton,D,SJS,69.0,4.0,18.0,22.0,68.0
nummite01,1998,Teppo,Numminen,D,PHO,82.0,10.0,30.0,40.0,156.0
nylanmi01,1998,Michael,Nylander,C,CAL,9.0,2.0,3.0,5.0,7.0
nylanmi01,1998,Michael,Nylander,C,TBL,24.0,2.0,7.0,9.0,26.0
oatesad01,1998,Adam,Oates,C,WAS,59.0,12.0,42.0,54.0,79.0
odelely01,1998,Lyle,Odelein,D,NJD,70.0,5.0,26.0,31.0,101.0
odgerje01,1998,Jeff,Odgers,R,COL,75.0,2.0,3.0,5.0,39.0
odjicgi01,1998,Gino,Odjick,L,NYI,23.0,4.0,3.0,7.0,28.0
odonnse01,1998,Sean,O'Donnell,D,LAK,80.0,1.0,13.0,14.0,64.0
ohlunma01,1998,Mattias,Ohlund,D,VAN,74.0,9.0,26.0,35.0,129.0
olausfr01,1998,Fredrik,Olausson,D,ANA,74.0,16.0,40.0,56.0,121.0
olczyed01,1998,Ed,Olczyk,C,CHI,61.0,10.0,15.0,25.0,88.0
oliveda01,1998,David,Oliver,R,OTT,17.0,2.0,5.0,7.0,18.0
oliwakr01,1998,Krzysztof,Oliwa,L,NJD,64.0,5.0,7.0,12.0,59.0
oneilje01,1998,Jeff,O'Neill,C,CAR,75.0,16.0,15.0,31.0,121.0
orszavl01,1998,Vladimir,Orszagh,R,NYI,12.0,1.0,0.0,1.0,4.0
osgooch01,1998,Chris,Osgood,G,DET,63.0,0.0,3.0,3.0,0.0
osullch01,1998,Chris,O'Sullivan,D,CAL,10.0,0.0,1.0,1.0,10.0
ozolisa01,1998,Sandis,Ozolinsh,D,COL,39.0,7.0,25.0,32.0,81.0
palffzi01,1998,Ziggy,Palffy,R,NYI,50.0,22.0,28.0,50.0,168.0
pandoja01,1998,Jay,Pandolfo,L,NJD,70.0,14.0,13.0,27.0,100.0
pankegr01,1998,Greg,Pankewicz,R,CAL,18.0,0.0,3.0,3.0,10.0
parenri01,1998,Rich,Parent,G,STL,10.0,0.0,0.0,0.0,0.0
parkesc01,1998,Scott,Parker,R,COL,27.0,0.0,0.0,0.0,3.0
parkri01,1998,Richard,Park,C,PHI,7.0,0.0,0.0,0.0,5.0
parrima01,1998,Mark,Parrish,R,FLO,73.0,24.0,13.0,37.0,129.0
passmst01,1998,Steve,Passmore,G,EDM,6.0,0.0,1.0,1.0,0.0
patrija01,1998,James,Patrick,D,BUF,45.0,1.0,7.0,8.0,31.0
pecami01,1998,Michael,Peca,C,BUF,82.0,27.0,29.0,56.0,199.0
pederde01,1998,Denis,Pederson,C,NJD,76.0,11.0,12.0,23.0,145.0
pelleje01,1998,Jean-Marc,Pelletier,G,PHI,1.0,0.0,0.0,0.0,0.0
pellesc01,1998,Scott,Pellerin,L,STL,80.0,20.0,21.0,41.0,138.0
peltovi01,1998,Ville,Peltonen,L,NAS,14.0,5.0,5.0,10.0,31.0
perreya01,1998,Yanic,Perreault,C,LAK,64.0,10.0,17.0,27.0,113.0
perreya01,1998,Yanic,Perreault,C,TOR,12.0,7.0,8.0,15.0,28.0
perssri01,1998,Ricard,Persson,D,STL,54.0,1.0,12.0,13.0,52.0
peterbr02,1998,Brent,Peterson,L,TBL,20.0,2.0,1.0,3.0,16.0
petroro01,1998,Robert,Petrovicky,C,TBL,28.0,3.0,4.0,7.0,32.0
phillch02,1998,Chris,Phillips,D,OTT,34.0,3.0,3.0,6.0,51.0
picarmi01,1998,Michel,Picard,L,STL,45.0,11.0,11.0,22.0,69.0
pilonri01,1998,Rich,Pilon,D,NYI,52.0,0.0,4.0,4.0,27.0
pitlila01,1998,Lance,Pitlick,D,OTT,50.0,3.0,6.0,9.0,34.0
pittido01,1998,Domenic,Pittis,C,BUF,3.0,0.0,0.0,0.0,1.0
pivonmi01,1998,Michal,Pivonka,C,WAS,36.0,5.0,6.0,11.0,30.0
plantde01,1998,Derek,Plante,C,BUF,41.0,4.0,11.0,15.0,66.0
plantde01,1998,Derek,Plante,C,DAL,10.0,2.0,3.0,5.0,24.0
poapsst01,1998,Steve,Poapst,D,WAS,22.0,0.0,0.0,0.0,11.0
podeish01,1998,Shjon,Podein,L,PHI,14.0,1.0,0.0,1.0,26.0
podeish01,1998,Shjon,Podein,L,COL,41.0,2.0,6.0,8.0,49.0
podolja01,1998,Jason,Podollan,R,TOR,4.0,0.0,0.0,0.0,2.0
podolja01,1998,Jason,Podollan,R,LAK,6.0,0.0,0.0,0.0,7.0
poescru01,1998,Rudy,Poeschek,D,STL,16.0,0.0,0.0,0.0,8.0
popovpe01,1998,Peter,Popovic,D,NYR,68.0,1.0,4.0,5.0,64.0
potito01,1998,Tom,Poti,D,EDM,73.0,5.0,16.0,21.0,94.0
potvife01,1998,Felix,Potvin,G,TOR,5.0,0.0,0.0,0.0,0.0
potvife01,1998,Felix,Potvin,G,NYI,11.0,0.0,0.0,0.0,0.0
poulipa01,1998,Patrick,Poulin,L,MTL,81.0,8.0,17.0,25.0,87.0
prattno01,1998,Nolan,Pratt,D,CAR,61.0,1.0,14.0,15.0,46.0
primeke02,1998,Keith,Primeau,C,CAR,78.0,30.0,32.0,62.0,178.0
primewa01,1998,Wayne,Primeau,C,BUF,67.0,5.0,8.0,13.0,55.0
probebo01,1998,Bob,Probert,L,CHI,78.0,7.0,14.0,21.0,87.0
prongch01,1998,Chris,Pronger,D,STL,67.0,13.0,33.0,46.0,172.0
prongse01,1998,Sean,Pronger,C,PIT,2.0,0.0,0.0,0.0,3.0
prongse01,1998,Sean,Pronger,C,NYR,14.0,0.0,3.0,3.0,3.0
prongse01,1998,Sean,Pronger,C,LAK,13.0,0.0,1.0,1.0,8.0
prospva01,1998,Vaclav,Prospal,C,OTT,79.0,10.0,26.0,36.0,114.0
puppada01,1998,Daren,Puppa,G,TBL,13.0,0.0,1.0,1.0,0.0
pushoja01,1998,Jamie,Pushor,D,ANA,70.0,1.0,2.0,3.0,75.0
quintde01,1998,Deron,Quint,D,PHO,60.0,5.0,8.0,13.0,94.0
quintst01,1998,Stephane,Quintal,D,MTL,82.0,8.0,19.0,27.0,159.0
ragnama01,1998,Marcus,Ragnarsson,D,SJS,74.0,0.0,13.0,13.0,87.0
ranfobi01,1998,Bill,Ranford,G,TBL,32.0,0.0,0.0,0.0,0.0
ranfobi01,1998,Bill,Ranford,G,DET,4.0,0.0,0.0,0.0,0.0
ranhepa01,1998,Paul,Ranheim,L,CAR,78.0,9.0,10.0,19.0,67.0
rasmuer01,1998,Erik,Rasmussen,C,BUF,42.0,3.0,7.0,10.0,40.0
ratchpe01,1998,Peter,Ratchuk,D,FLO,24.0,1.0,1.0,2.0,34.0
rathjmi01,1998,Mike,Rathje,D,SJS,82.0,5.0,9.0,14.0,67.0
rayro01,1998,Rob,Ray,R,BUF,76.0,0.0,4.0,4.0,23.0
reasoma01,1998,Marty,Reasoner,C,STL,22.0,3.0,7.0,10.0,33.0
recchma01,1998,Mark,Recchi,R,MTL,61.0,12.0,35.0,47.0,152.0
recchma01,1998,Mark,Recchi,R,PHI,10.0,4.0,2.0,6.0,19.0
reddewa01,1998,Wade,Redden,D,OTT,72.0,8.0,21.0,29.0,127.0
reekijo01,1998,Joe,Reekie,D,WAS,73.0,0.0,10.0,10.0,81.0
reeseje01,1998,Jeff,Reese,G,TOR,2.0,0.0,0.0,0.0,0.0
reichro01,1998,Robert,Reichel,C,NYI,70.0,19.0,37.0,56.0,186.0
reichro01,1998,Robert,Reichel,C,PHO,13.0,7.0,6.0,13.0,50.0
reidda02,1998,Dave,Reid,L,DAL,73.0,6.0,11.0,17.0,81.0
reirdto01,1998,Todd,Reirden,D,EDM,17.0,2.0,3.0,5.0,26.0
renbemi01,1998,Mikael,Renberg,R,TBL,20.0,4.0,8.0,12.0,42.0
renbemi01,1998,Mikael,Renberg,R,PHI,46.0,11.0,15.0,26.0,112.0
rheaupa01,1998,Pascal,Rheaume,C,STL,60.0,9.0,18.0,27.0,85.0
rhodeda01,1998,Damian,Rhodes,G,OTT,45.0,1.0,1.0,2.0,1.0
riccimi01,1998,Mike,Ricci,C,SJS,82.0,13.0,26.0,39.0,98.0
richalu01,1998,Luke,Richardson,D,PHI,78.0,0.0,6.0,6.0,49.0
richest01,1998,Stephane,Richer,R,TBL,64.0,12.0,21.0,33.0,139.0
richtba01,1998,Barry,Richter,D,NYI,72.0,6.0,18.0,24.0,111.0
richtmi01,1998,Mike,Richter,G,NYR,68.0,0.0,0.0,0.0,0.0
ritchby01,1998,Byron,Ritchie,C,CAR,3.0,0.0,0.0,0.0,0.0
riverja01,1998,Jamie,Rivers,D,STL,76.0,2.0,5.0,7.0,78.0
rivetcr01,1998,Craig,Rivet,D,MTL,66.0,2.0,8.0,10.0,39.0
roberbe01,1998,Bert,Robertsson,D,VAN,39.0,2.0,2.0,4.0,13.0
roberga01,1998,Gary,Roberts,L,CAR,77.0,14.0,28.0,42.0,138.0
robitlu01,1998,Luc,Robitaille,L,LAK,82.0,39.0,35.0,74.0,292.0
robitra01,1998,Randy,Robitaille,C,BOS,4.0,0.0,2.0,2.0,5.0
rocheda02,1998,Dave,Roche,L,CAL,36.0,3.0,3.0,6.0,30.0
roenije01,1998,Jeremy,Roenick,C,PHO,78.0,24.0,48.0,72.0,203.0
roestst01,1998,Stacy,Roest,C,DET,59.0,4.0,8.0,12.0,50.0
rolosdw01,1998,Dwayne,Roloson,G,BUF,18.0,0.0,0.0,0.0,0.0
rolstbr01,1998,Brian,Rolston,C,NJD,82.0,24.0,33.0,57.0,210.0
ronnicl01,1998,Cliff,Ronning,C,PHO,7.0,2.0,5.0,7.0,18.0
