month,name,L,OL,T,W
1992-02,Tampa Bay Lightning,7.0,,2.0,2.0
1992-01,Tampa Bay Lightning,10.0,,1.0,3.0
1992-03,Tampa Bay Lightning,9.0,,0.0,3.0
1992-11,Tampa Bay Lightning,8.0,,1.0,6.0
1992-10,Tampa Bay Lightning,7.0,,1.0,4.0
1992-04,Toronto Maple Leafs,4.0,,0.0,3.0
1992-12,Toronto Maple Leafs,7.0,,3.0,4.0
1992-02,Toronto Maple Leafs,2.0,,2.0,8.0
1992-01,Toronto Maple Leafs,4.0,,1.0,9.0
1992-03,Toronto Maple Leafs,3.0,,2.0,9.0
1992-11,Toronto Maple Leafs,5.0,,1.0,5.0
1992-10,Toronto Maple Leafs,4.0,,2.0,6.0
1992-04,Vancouver Canucks,2.0,,0.0,6.0
1992-12,Vancouver Canucks,1.0,,1.0,9.0
1992-02,Vancouver Canucks,5.0,,0.0,6.0
1992-01,Vancouver Canucks,4.0,,5.0,6.0
1992-03,Vancouver Canucks,8.0,,1.0,5.0
1992-11,Vancouver Canucks,5.0,,1.0,9.0
1992-10,Vancouver Canucks,4.0,,1.0,5.0
1992-04,Washington Capitals,4.0,,0.0,4.0
1992-12,Washington Capitals,3.0,,1.0,9.0
1992-02,Washington Capitals,3.0,,0.0,7.0
1992-01,Washington Capitals,5.0,,3.0,5.0
1992-03,Washington Capitals,6.0,,1.0,7.0
1992-11,Washington Capitals,5.0,,2.0,7.0
1992-10,Washington Capitals,8.0,,0.0,4.0
1992-04,Winnipeg Jets,2.0,,0.0,5.0
1992-12,Winnipeg Jets,6.0,,1.0,7.0
1992-02,Winnipeg Jets,7.0,,1.0,3.0
1992-01,Winnipeg Jets,3.0,,2.0,10.0
1992-03,Winnipeg Jets,6.0,,1.0,7.0
1992-11,Winnipeg Jets,5.0,,2.0,4.0
1992-10,Winnipeg Jets,8.0,,0.0,4.0
1993-04,Boston Bruins,4.0,,0.0,3.0
1993-12,Boston Bruins,6.0,,1.0,5.0
1993-02,Boston Bruins,3.0,,2.0,8.0
1993-01,Boston Bruins,4.0,,2.0,8.0
1993-03,Boston Bruins,6.0,,2.0,6.0
1993-11,Boston Bruins,3.0,,2.0,8.0
1993-10,Boston Bruins,3.0,,4.0,4.0
1993-04,Buffalo Sabres,3.0,,0.0,4.0
1993-12,Buffalo Sabres,5.0,,1.0,8.0
1993-02,Buffalo Sabres,4.0,,2.0,8.0
1993-01,Buffalo Sabres,5.0,,2.0,5.0
1993-03,Buffalo Sabres,3.0,,2.0,8.0
1993-11,Buffalo Sabres,5.0,,1.0,6.0
1993-10,Buffalo Sabres,7.0,,1.0,4.0
1993-04,Calgary Flames,2.0,,1.0,4.0
1993-12,Calgary Flames,7.0,,2.0,5.0
1993-02,Calgary Flames,3.0,,1.0,8.0
1993-01,Calgary Flames,5.0,,3.0,4.0
1993-03,Calgary Flames,5.0,,2.0,6.0
1993-11,Calgary Flames,4.0,,2.0,7.0
1993-10,Calgary Flames,3.0,,2.0,8.0
1993-04,Chicago Blackhawks,2.0,,0.0,4.0
1993-12,Chicago Blackhawks,5.0,,2.0,6.0
1993-02,Chicago Blackhawks,7.0,,1.0,6.0
1993-01,Chicago Blackhawks,6.0,,2.0,5.0
1993-03,Chicago Blackhawks,7.0,,2.0,6.0
1993-11,Chicago Blackhawks,2.0,,0.0,8.0
1993-10,Chicago Blackhawks,7.0,,2.0,4.0
1993-04,Dallas Stars,3.0,,1.0,3.0
1993-12,Dallas Stars,4.0,,1.0,8.0
1993-02,Dallas Stars,2.0,,1.0,7.0
1993-01,Dallas Stars,6.0,,0.0,7.0
1993-03,Dallas Stars,5.0,,4.0,5.0
1993-11,Dallas Stars,5.0,,4.0,6.0
1993-10,Dallas Stars,4.0,,2.0,6.0
1993-04,Detroit Red Wings,3.0,,2.0,2.0
1993-12,Detroit Red Wings,3.0,,1.0,9.0
1993-02,Detroit Red Wings,4.0,,0.0,9.0
1993-01,Detroit Red Wings,3.0,,2.0,8.0
1993-03,Detroit Red Wings,7.0,,1.0,7.0
1993-11,Detroit Red Wings,3.0,,2.0,6.0
1993-10,Detroit Red Wings,7.0,,0.0,5.0
1993-04,Edmonton Oilers,2.0,,2.0,3.0
1993-12,Edmonton Oilers,5.0,,2.0,7.0
1993-02,Edmonton Oilers,7.0,,2.0,4.0
1993-01,Edmonton Oilers,7.0,,3.0,2.0
1993-03,Edmonton Oilers,5.0,,2.0,5.0
1993-11,Edmonton Oilers,9.0,,2.0,2.0
1993-10,Edmonton Oilers,10.0,,1.0,2.0
1993-04,Florida Panthers,2.0,,4.0,1.0
1993-12,Florida Panthers,2.0,,3.0,7.0
1993-02,Florida Panthers,9.0,,0.0,5.0
1993-01,Florida Panthers,2.0,,4.0,6.0
1993-03,Florida Panthers,6.0,,3.0,6.0
1993-11,Florida Panthers,8.0,,0.0,4.0
1993-10,Florida Panthers,5.0,,3.0,4.0
1993-04,Hartford Whalers,3.0,,1.0,2.0
1993-12,Hartford Whalers,6.0,,1.0,6.0
1993-02,Hartford Whalers,6.0,,2.0,4.0
1993-01,Hartford Whalers,8.0,,2.0,4.0
1993-03,Hartford Whalers,10.0,,1.0,4.0
1993-11,Hartford Whalers,7.0,,1.0,4.0
1993-10,Hartford Whalers,8.0,,1.0,3.0
1993-04,Los Angeles Kings,5.0,,1.0,2.0
1993-12,Los Angeles Kings,7.0,,1.0,5.0
1993-02,Los Angeles Kings,8.0,,3.0,2.0
1993-01,Los Angeles Kings,5.0,,3.0,5.0
1993-03,Los Angeles Kings,7.0,,2.0,4.0
1993-11,Los Angeles Kings,8.0,,0.0,3.0
1993-10,Los Angeles Kings,5.0,,2.0,6.0
1993-04,Mighty Ducks of Anaheim,3.0,,0.0,3.0
1993-12,Mighty Ducks of Anaheim,8.0,,0.0,6.0
1993-02,Mighty Ducks of Anaheim,6.0,,1.0,4.0
1993-01,Mighty Ducks of Anaheim,6.0,,2.0,6.0
1993-03,Mighty Ducks of Anaheim,8.0,,0.0,6.0
1993-11,Mighty Ducks of Anaheim,7.0,,0.0,6.0
1993-10,Mighty Ducks of Anaheim,8.0,,2.0,2.0
1993-04,Montreal Canadiens,4.0,,1.0,2.0
1993-12,Montreal Canadiens,6.0,,3.0,5.0
1993-02,Montreal Canadiens,3.0,,1.0,9.0
1993-01,Montreal Canadiens,4.0,,2.0,8.0
1993-03,Montreal Canadiens,3.0,,4.0,6.0
1993-11,Montreal Canadiens,6.0,,1.0,4.0
1993-10,Montreal Canadiens,3.0,,2.0,7.0
1993-04,New Jersey Devils,4.0,,1.0,2.0
1993-12,New Jersey Devils,6.0,,2.0,6.0
1993-02,New Jersey Devils,4.0,,3.0,6.0
1993-01,New Jersey Devils,4.0,,2.0,6.0
1993-03,New Jersey Devils,1.0,,2.0,12.0
1993-11,New Jersey Devils,4.0,,2.0,7.0
1993-10,New Jersey Devils,2.0,,0.0,8.0
1993-04,New York Islanders,1.0,,2.0,5.0
1993-12,New York Islanders,4.0,,1.0,6.0
1993-02,New York Islanders,4.0,,1.0,9.0
1993-01,New York Islanders,8.0,,2.0,2.0
1993-03,New York Islanders,6.0,,4.0,5.0
1993-11,New York Islanders,6.0,,1.0,6.0
1993-10,New York Islanders,7.0,,1.0,3.0
1993-04,New York Rangers,1.0,,1.0,5.0
1993-12,New York Rangers,3.0,,1.0,8.0
1993-02,New York Rangers,5.0,,1.0,7.0
1993-01,New York Rangers,4.0,,0.0,7.0
1993-03,New York Rangers,5.0,,3.0,7.0
1993-11,New York Rangers,1.0,,1.0,11.0
1993-10,New York Rangers,5.0,,1.0,7.0
1993-04,Ottawa Senators,5.0,,1.0,1.0
1993-12,Ottawa Senators,13.0,,0.0,3.0
1993-02,Ottawa Senators,9.0,,1.0,1.0
1993-01,Ottawa Senators,9.0,,4.0,1.0
1993-03,Ottawa Senators,10.0,,0.0,3.0
1993-11,Ottawa Senators,9.0,,1.0,3.0
1993-10,Ottawa Senators,6.0,,2.0,2.0
1993-04,Philadelphia Flyers,1.0,,3.0,2.0
1993-12,Philadelphia Flyers,8.0,,2.0,4.0
1993-02,Philadelphia Flyers,8.0,,1.0,5.0
1993-01,Philadelphia Flyers,6.0,,0.0,4.0
1993-03,Philadelphia Flyers,7.0,,3.0,4.0
1993-11,Philadelphia Flyers,6.0,,1.0,7.0
1993-10,Philadelphia Flyers,3.0,,0.0,9.0
1993-04,Pittsburgh Penguins,2.0,,0.0,4.0
1993-12,Pittsburgh Penguins,4.0,,2.0,6.0
1993-02,Pittsburgh Penguins,6.0,,1.0,7.0
1993-01,Pittsburgh Penguins,3.0,,3.0,6.0
1993-03,Pittsburgh Penguins,5.0,,1.0,9.0
1993-11,Pittsburgh Penguins,3.0,,5.0,5.0
1993-10,Pittsburgh Penguins,4.0,,1.0,7.0
1993-04,Quebec Nordiques,3.0,,1.0,3.0
1993-12,Quebec Nordiques,5.0,,1.0,8.0
1993-02,Quebec Nordiques,8.0,,0.0,4.0
1993-01,Quebec Nordiques,8.0,,0.0,4.0
1993-03,Quebec Nordiques,6.0,,2.0,7.0
1993-11,Quebec Nordiques,6.0,,3.0,3.0
1993-10,Quebec Nordiques,6.0,,1.0,5.0
1993-04,San Jose Sharks,2.0,,1.0,3.0
1993-12,San Jose Sharks,7.0,,3.0,2.0
1993-02,San Jose Sharks,8.0,,1.0,6.0
1993-01,San Jose Sharks,2.0,,4.0,4.0
1993-03,San Jose Sharks,3.0,,3.0,8.0
1993-11,San Jose Sharks,4.0,,3.0,7.0
1993-10,San Jose Sharks,9.0,,1.0,3.0
1993-04,St. Louis Blues,3.0,,2.0,3.0
1993-12,St. Louis Blues,8.0,,0.0,7.0
1993-02,St. Louis Blues,5.0,,1.0,6.0
1993-01,St. Louis Blues,4.0,,2.0,7.0
1993-03,St. Louis Blues,7.0,,1.0,5.0
1993-11,St. Louis Blues,4.0,,4.0,5.0
1993-10,St. Louis Blues,2.0,,1.0,7.0
1993-04,Tampa Bay Lightning,3.0,,0.0,4.0
1993-12,Tampa Bay Lightning,6.0,,2.0,6.0
1993-02,Tampa Bay Lightning,7.0,,2.0,4.0
1993-01,Tampa Bay Lightning,4.0,,2.0,7.0
1993-03,Tampa Bay Lightning,7.0,,3.0,3.0
1993-11,Tampa Bay Lightning,8.0,,1.0,3.0
1993-10,Tampa Bay Lightning,8.0,,1.0,3.0
1993-04,Toronto Maple Leafs,3.0,,0.0,3.0
1993-12,Toronto Maple Leafs,7.0,,2.0,4.0
1993-02,Toronto Maple Leafs,5.0,,1.0,6.0
1993-01,Toronto Maple Leafs,2.0,,4.0,7.0
1993-03,Toronto Maple Leafs,7.0,,1.0,6.0
1993-11,Toronto Maple Leafs,4.0,,4.0,7.0
1993-10,Toronto Maple Leafs,1.0,,0.0,10.0
1993-04,Vancouver Canucks,4.0,,0.0,3.0
1993-12,Vancouver Canucks,8.0,,0.0,5.0
1993-02,Vancouver Canucks,5.0,,1.0,5.0
1993-01,Vancouver Canucks,5.0,,2.0,6.0
1993-03,Vancouver Canucks,8.0,,0.0,8.0
1993-11,Vancouver Canucks,7.0,,0.0,7.0
1993-10,Vancouver Canucks,3.0,,0.0,7.0
1993-04,Washington Capitals,3.0,,0.0,4.0
1993-12,Washington Capitals,4.0,,2.0,7.0
1993-02,Washington Capitals,2.0,,2.0,9.0
1993-01,Washington Capitals,7.0,,1.0,5.0
1993-03,Washington Capitals,6.0,,4.0,4.0
1993-11,Washington Capitals,6.0,,1.0,4.0
1993-10,Washington Capitals,7.0,,0.0,6.0
1993-04,Winnipeg Jets,5.0,,1.0,1.0
1993-12,Winnipeg Jets,7.0,,2.0,5.0
1993-02,Winnipeg Jets,11.0,,2.0,0.0
1993-01,Winnipeg Jets,9.0,,1.0,2.0
1993-03,Winnipeg Jets,6.0,,0.0,6.0
1993-11,Winnipeg Jets,8.0,,2.0,4.0
1993-10,Winnipeg Jets,5.0,,1.0,6.0
1994-04,Boston Bruins,6.0,,1.0,8.0
1994-02,Boston Bruins,4.0,,2.0,7.0
1994-01,Boston Bruins,2.0,,0.0,3.0
1994-03,Boston Bruins,6.0,,0.0,7.0
1994-04,Buffalo Sabres,7.0,,2.0,6.0
1994-02,Buffalo Sabres,5.0,,2.0,4.0
1994-01,Buffalo Sabres,2.0,,1.0,3.0
1994-03,Buffalo Sabres,5.0,,2.0,7.0
1994-04,Calgary Flames,4.0,,2.0,7.0
1994-02,Calgary Flames,4.0,,2.0,8.0
1994-01,Calgary Flames,2.0,,1.0,2.0
1994-03,Calgary Flames,7.0,,2.0,6.0
1994-04,Chicago Blackhawks,9.0,,2.0,3.0
1994-02,Chicago Blackhawks,2.0,,1.0,9.0
1994-01,Chicago Blackhawks,3.0,,0.0,3.0
1994-03,Chicago Blackhawks,5.0,,2.0,7.0
1994-04,Dallas Stars,7.0,,3.0,6.0
1994-02,Dallas Stars,8.0,,2.0,3.0
1994-01,Dallas Stars,2.0,,1.0,2.0
1994-03,Dallas Stars,5.0,,2.0,6.0
1994-04,Detroit Red Wings,4.0,,2.0,10.0
1994-02,Detroit Red Wings,4.0,,1.0,7.0
1994-01,Detroit Red Wings,1.0,,0.0,5.0
1994-03,Detroit Red Wings,2.0,,1.0,10.0
1994-04,Edmonton Oilers,8.0,,1.0,5.0
1994-02,Edmonton Oilers,6.0,,2.0,5.0
1994-01,Edmonton Oilers,4.0,,0.0,2.0
1994-03,Edmonton Oilers,7.0,,1.0,5.0
1994-04,Florida Panthers,6.0,,2.0,5.0
1994-02,Florida Panthers,7.0,,2.0,4.0
1994-01,Florida Panthers,4.0,,0.0,3.0
1994-03,Florida Panthers,5.0,,2.0,6.0
1994-04,Hartford Whalers,8.0,,0.0,6.0
1994-02,Hartford Whalers,7.0,,1.0,6.0
1994-01,Hartford Whalers,2.0,,2.0,1.0
1994-03,Hartford Whalers,6.0,,2.0,6.0
1994-04,Los Angeles Kings,7.0,,3.0,4.0
1994-02,Los Angeles Kings,5.0,,3.0,4.0
1994-01,Los Angeles Kings,4.0,,1.0,1.0
1994-03,Los Angeles Kings,6.0,,2.0,6.0
1994-04,Mighty Ducks of Anaheim,7.0,,1.0,6.0
1994-02,Mighty Ducks of Anaheim,8.0,,1.0,2.0
1994-01,Mighty Ducks of Anaheim,3.0,,0.0,3.0
1994-03,Mighty Ducks of Anaheim,8.0,,3.0,4.0
1994-04,Montreal Canadiens,6.0,,2.0,7.0
1994-02,Montreal Canadiens,6.0,,3.0,5.0
1994-01,Montreal Canadiens,2.0,,1.0,2.0
1994-03,Montreal Canadiens,7.0,,1.0,4.0
1994-04,New Jersey Devils,4.0,,2.0,8.0
1994-02,New Jersey Devils,4.0,,3.0,6.0
1994-01,New Jersey Devils,3.0,,1.0,1.0
1994-03,New Jersey Devils,6.0,,2.0,7.0
1994-04,New York Islanders,9.0,,1.0,5.0
1994-02,New York Islanders,6.0,,2.0,5.0
1994-01,New York Islanders,2.0,,1.0,3.0
1994-03,New York Islanders,10.0,,1.0,2.0
1994-04,New York Rangers,6.0,,0.0,9.0
1994-02,New York Rangers,4.0,,3.0,7.0
1994-01,New York Rangers,4.0,,0.0,2.0
1994-03,New York Rangers,8.0,,0.0,4.0
1994-04,Ottawa Senators,10.0,,1.0,4.0
1994-02,Ottawa Senators,9.0,,1.0,2.0
1994-01,Ottawa Senators,3.0,,2.0,0.0
1994-03,Ottawa Senators,11.0,,1.0,2.0
1994-04,Philadelphia Flyers,4.0,,0.0,10.0
1994-02,Philadelphia Flyers,4.0,,1.0,6.0
1994-01,Philadelphia Flyers,4.0,,1.0,2.0
1994-03,Philadelphia Flyers,4.0,,2.0,9.0
1994-04,Pittsburgh Penguins,5.0,,1.0,7.0
1994-02,Pittsburgh Penguins,3.0,,2.0,9.0
1994-01,Pittsburgh Penguins,0.0,,0.0,5.0
1994-03,Pittsburgh Penguins,6.0,,0.0,8.0
1994-04,Quebec Nordiques,5.0,,2.0,6.0
1994-02,Quebec Nordiques,4.0,,2.0,8.0
1994-01,Quebec Nordiques,0.0,,0.0,5.0
1994-03,Quebec Nordiques,4.0,,1.0,10.0
1994-04,San Jose Sharks,8.0,,1.0,6.0
1994-02,San Jose Sharks,8.0,,2.0,4.0
1994-01,San Jose Sharks,1.0,,0.0,4.0
1994-03,San Jose Sharks,8.0,,0.0,4.0
1994-04,St. Louis Blues,4.0,,3.0,8.0
1994-02,St. Louis Blues,3.0,,1.0,8.0
1994-01,St. Louis Blues,2.0,,0.0,4.0
1994-03,St. Louis Blues,5.0,,1.0,7.0
1994-04,Tampa Bay Lightning,10.0,,1.0,4.0
1994-02,Tampa Bay Lightning,6.0,,2.0,5.0
1994-01,Tampa Bay Lightning,3.0,,0.0,3.0
1994-03,Tampa Bay Lightning,8.0,,0.0,5.0
1994-04,Toronto Maple Leafs,6.0,,1.0,5.0
1994-02,Toronto Maple Leafs,7.0,,2.0,6.0
1994-01,Toronto Maple Leafs,2.0,,1.0,3.0
1994-03,Toronto Maple Leafs,3.0,,4.0,6.0
1994-04,Vancouver Canucks,5.0,,3.0,7.0
1994-02,Vancouver Canucks,4.0,,5.0,4.0
1994-01,Vancouver Canucks,3.0,,1.0,1.0
1994-03,Vancouver Canucks,6.0,,2.0,6.0
1994-04,Washington Capitals,6.0,,1.0,7.0
1994-02,Washington Capitals,7.0,,4.0,2.0
1994-01,Washington Capitals,3.0,,1.0,1.0
1994-03,Washington Capitals,2.0,,2.0,11.0
1994-04,Winnipeg Jets,5.0,,2.0,7.0
1994-02,Winnipeg Jets,6.0,,2.0,5.0
1994-01,Winnipeg Jets,4.0,,1.0,1.0
1994-03,Winnipeg Jets,8.0,,2.0,3.0
1995-04,Boston Bruins,1.0,,2.0,4.0
1995-12,Boston Bruins,4.0,,1.0,7.0
1995-02,Boston Bruins,6.0,,2.0,6.0
1995-01,Boston Bruins,6.0,,1.0,6.0
1995-03,Boston Bruins,4.0,,1.0,9.0
1995-11,Boston Bruins,5.0,,2.0,5.0
1995-10,Boston Bruins,5.0,,2.0,3.0
1995-04,Buffalo Sabres,2.0,,0.0,5.0
1995-12,Buffalo Sabres,8.0,,1.0,6.0
1995-02,Buffalo Sabres,3.0,,3.0,6.0
1995-01,Buffalo Sabres,7.0,,0.0,4.0
1995-03,Buffalo Sabres,11.0,,1.0,2.0
1995-11,Buffalo Sabres,4.0,,2.0,7.0
1995-10,Buffalo Sabres,7.0,,0.0,3.0
1995-04,Calgary Flames,3.0,,0.0,3.0
1995-12,Calgary Flames,6.0,,2.0,7.0
1995-02,Calgary Flames,5.0,,2.0,6.0
1995-01,Calgary Flames,2.0,,2.0,7.0
1995-03,Calgary Flames,6.0,,0.0,7.0
1995-11,Calgary Flames,8.0,,2.0,3.0
1995-10,Calgary Flames,7.0,,3.0,1.0
1995-04,Chicago Blackhawks,2.0,,2.0,2.0
1995-12,Chicago Blackhawks,3.0,,3.0,8.0
1995-02,Chicago Blackhawks,4.0,,0.0,7.0
1995-01,Chicago Blackhawks,3.0,,3.0,7.0
1995-03,Chicago Blackhawks,7.0,,1.0,5.0
1995-11,Chicago Blackhawks,4.0,,4.0,5.0
1995-10,Chicago Blackhawks,5.0,,1.0,6.0
1995-04,Colorado Avalanche,2.0,,0.0,4.0
1995-12,Colorado Avalanche,6.0,,1.0,7.0
1995-02,Colorado Avalanche,3.0,,1.0,9.0
1995-01,Colorado Avalanche,4.0,,4.0,4.0
1995-03,Colorado Avalanche,5.0,,0.0,8.0
1995-11,Colorado Avalanche,2.0,,3.0,8.0
1995-10,Colorado Avalanche,3.0,,1.0,7.0
1995-04,Dallas Stars,4.0,,1.0,2.0
1995-12,Dallas Stars,10.0,,2.0,2.0
1995-02,Dallas Stars,7.0,,1.0,5.0
1995-01,Dallas Stars,7.0,,4.0,4.0
1995-03,Dallas Stars,7.0,,1.0,5.0
1995-11,Dallas Stars,3.0,,3.0,3.0
1995-10,Dallas Stars,4.0,,2.0,5.0
1995-04,Detroit Red Wings,1.0,,2.0,4.0
1995-12,Detroit Red Wings,1.0,,0.0,13.0
1995-02,Detroit Red Wings,2.0,,0.0,11.0
1995-01,Detroit Red Wings,2.0,,2.0,8.0
1995-03,Detroit Red Wings,1.0,,1.0,12.0
1995-11,Detroit Red Wings,2.0,,0.0,9.0
1995-10,Detroit Red Wings,4.0,,2.0,5.0
1995-04,Edmonton Oilers,5.0,,0.0,1.0
1995-12,Edmonton Oilers,8.0,,1.0,6.0
1995-02,Edmonton Oilers,7.0,,1.0,4.0
1995-01,Edmonton Oilers,6.0,,0.0,5.0
1995-03,Edmonton Oilers,6.0,,1.0,7.0
1995-11,Edmonton Oilers,7.0,,4.0,3.0
1995-10,Edmonton Oilers,5.0,,1.0,4.0
1995-04,Florida Panthers,3.0,,1.0,3.0
1995-12,Florida Panthers,4.0,,1.0,8.0
1995-02,Florida Panthers,5.0,,3.0,4.0
1995-01,Florida Panthers,4.0,,3.0,6.0
1995-03,Florida Panthers,9.0,,1.0,3.0
1995-11,Florida Panthers,2.0,,1.0,10.0
1995-10,Florida Panthers,4.0,,0.0,7.0
1995-04,Hartford Whalers,5.0,,0.0,3.0
1995-12,Hartford Whalers,10.0,,3.0,2.0
1995-02,Hartford Whalers,3.0,,1.0,6.0
1995-01,Hartford Whalers,4.0,,1.0,8.0
1995-03,Hartford Whalers,6.0,,2.0,6.0
1995-11,Hartford Whalers,7.0,,1.0,5.0
1995-10,Hartford Whalers,4.0,,1.0,4.0
1995-04,Los Angeles Kings,2.0,,1.0,2.0
1995-12,Los Angeles Kings,5.0,,4.0,3.0
1995-02,Los Angeles Kings,9.0,,4.0,1.0
1995-01,Los Angeles Kings,8.0,,2.0,3.0
1995-03,Los Angeles Kings,6.0,,2.0,4.0
1995-11,Los Angeles Kings,7.0,,1.0,7.0
1995-10,Los Angeles Kings,3.0,,4.0,4.0
1995-04,Mighty Ducks of Anaheim,1.0,,1.0,5.0
1995-12,Mighty Ducks of Anaheim,9.0,,3.0,3.0
1995-02,Mighty Ducks of Anaheim,8.0,,0.0,5.0
1995-01,Mighty Ducks of Anaheim,5.0,,1.0,4.0
1995-03,Mighty Ducks of Anaheim,3.0,,2.0,7.0
1995-11,Mighty Ducks of Anaheim,5.0,,1.0,8.0
1995-10,Mighty Ducks of Anaheim,8.0,,0.0,3.0
1995-04,Montreal Canadiens,3.0,,2.0,1.0
1995-12,Montreal Canadiens,6.0,,1.0,7.0
1995-02,Montreal Canadiens,7.0,,1.0,5.0
1995-01,Montreal Canadiens,3.0,,4.0,6.0
1995-03,Montreal Canadiens,3.0,,1.0,9.0
1995-11,Montreal Canadiens,5.0,,1.0,6.0
1995-10,Montreal Canadiens,5.0,,0.0,6.0
1995-04,New Jersey Devils,4.0,,0.0,3.0
1995-12,New Jersey Devils,9.0,,1.0,4.0
1995-02,New Jersey Devils,3.0,,3.0,5.0
1995-01,New Jersey Devils,3.0,,1.0,7.0
1995-03,New Jersey Devils,4.0,,4.0,7.0
1995-11,New Jersey Devils,6.0,,3.0,5.0
1995-10,New Jersey Devils,4.0,,0.0,6.0
1995-04,New York Islanders,3.0,,2.0,2.0
1995-12,New York Islanders,7.0,,3.0,4.0
1995-02,New York Islanders,8.0,,0.0,5.0
1995-01,New York Islanders,5.0,,2.0,4.0
1995-03,New York Islanders,12.0,,0.0,2.0
1995-11,New York Islanders,9.0,,1.0,3.0
1995-10,New York Islanders,6.0,,2.0,2.0
1995-04,New York Rangers,6.0,,0.0,2.0
1995-12,New York Rangers,3.0,,3.0,11.0
1995-02,New York Rangers,6.0,,1.0,5.0
1995-01,New York Rangers,0.0,,4.0,5.0
1995-03,New York Rangers,4.0,,3.0,4.0
1995-11,New York Rangers,5.0,,2.0,7.0
1995-10,New York Rangers,3.0,,1.0,7.0
1995-04,Ottawa Senators,3.0,,1.0,3.0
1995-12,Ottawa Senators,12.0,,0.0,2.0
1995-02,Ottawa Senators,8.0,,1.0,3.0
1995-01,Ottawa Senators,10.0,,1.0,1.0
1995-03,Ottawa Senators,10.0,,1.0,3.0
1995-11,Ottawa Senators,11.0,,1.0,1.0
1995-10,Ottawa Senators,5.0,,0.0,5.0
1995-04,Philadelphia Flyers,2.0,,0.0,5.0
1995-12,Philadelphia Flyers,5.0,,2.0,6.0
1995-02,Philadelphia Flyers,4.0,,1.0,7.0
1995-01,Philadelphia Flyers,3.0,,5.0,2.0
1995-03,Philadelphia Flyers,4.0,,1.0,9.0
1995-11,Philadelphia Flyers,5.0,,1.0,9.0
1995-10,Philadelphia Flyers,1.0,,3.0,7.0
1995-04,Pittsburgh Penguins,3.0,,0.0,3.0
1995-12,Pittsburgh Penguins,4.0,,0.0,10.0
1995-02,Pittsburgh Penguins,5.0,,1.0,6.0
1995-01,Pittsburgh Penguins,7.0,,0.0,7.0
1995-03,Pittsburgh Penguins,5.0,,0.0,9.0
1995-11,Pittsburgh Penguins,3.0,,1.0,10.0
1995-10,Pittsburgh Penguins,2.0,,2.0,4.0
1995-04,San Jose Sharks,4.0,,0.0,2.0
1995-12,San Jose Sharks,8.0,,0.0,5.0
1995-02,San Jose Sharks,7.0,,2.0,3.0
1995-01,San Jose Sharks,10.0,,0.0,3.0
1995-03,San Jose Sharks,9.0,,1.0,4.0
1995-11,San Jose Sharks,10.0,,1.0,3.0
1995-10,San Jose Sharks,7.0,,3.0,0.0
1995-04,St. Louis Blues,3.0,,2.0,1.0
1995-12,St. Louis Blues,5.0,,2.0,6.0
1995-02,St. Louis Blues,4.0,,4.0,5.0
1995-01,St. Louis Blues,3.0,,3.0,5.0
1995-03,St. Louis Blues,7.0,,2.0,5.0
1995-11,St. Louis Blues,7.0,,2.0,5.0
1995-10,St. Louis Blues,5.0,,1.0,5.0
1995-04,Tampa Bay Lightning,3.0,,0.0,4.0
1995-12,Tampa Bay Lightning,5.0,,1.0,7.0
1995-02,Tampa Bay Lightning,5.0,,1.0,7.0
1995-01,Tampa Bay Lightning,5.0,,1.0,5.0
1995-03,Tampa Bay Lightning,4.0,,4.0,6.0
1995-11,Tampa Bay Lightning,6.0,,1.0,7.0
1995-10,Tampa Bay Lightning,4.0,,4.0,2.0
1995-04,Toronto Maple Leafs,2.0,,0.0,3.0
1995-12,Toronto Maple Leafs,4.0,,2.0,8.0
1995-02,Toronto Maple Leafs,9.0,,1.0,3.0
1995-01,Toronto Maple Leafs,6.0,,3.0,3.0
1995-03,Toronto Maple Leafs,6.0,,2.0,6.0
1995-11,Toronto Maple Leafs,4.0,,3.0,7.0
1995-10,Toronto Maple Leafs,5.0,,1.0,4.0
1995-04,Vancouver Canucks,3.0,,0.0,2.0
1995-12,Vancouver Canucks,4.0,,3.0,6.0
1995-02,Vancouver Canucks,4.0,,3.0,7.0
1995-01,Vancouver Canucks,5.0,,2.0,5.0
1995-03,Vancouver Canucks,8.0,,0.0,6.0
1995-11,Vancouver Canucks,7.0,,5.0,2.0
1995-10,Vancouver Canucks,4.0,,2.0,4.0
1995-04,Washington Capitals,3.0,,0.0,3.0
1995-12,Washington Capitals,4.0,,1.0,7.0
1995-02,Washington Capitals,4.0,,3.0,6.0
1995-01,Washington Capitals,6.0,,2.0,5.0
1995-03,Washington Capitals,4.0,,3.0,7.0
1995-11,Washington Capitals,8.0,,2.0,4.0
1995-10,Washington Capitals,3.0,,0.0,7.0
1995-04,Winnipeg Jets,2.0,,1.0,3.0
1995-12,Winnipeg Jets,9.0,,1.0,4.0
1995-02,Winnipeg Jets,6.0,,0.0,5.0
1995-01,Winnipeg Jets,5.0,,1.0,5.0
1995-03,Winnipeg Jets,8.0,,1.0,7.0
1995-11,Winnipeg Jets,6.0,,0.0,6.0
1995-10,Winnipeg Jets,4.0,,2.0,6.0
1996-04,Boston Bruins,4.0,,0.0,2.0
1996-12,Boston Bruins,7.0,,2.0,4.0
1996-02,Boston Bruins,8.0,,2.0,3.0
